playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479992,2020,Michael Rasmussen,DET,C,4on5,40,1364.0,42.0,2.9,0.3,0.09,0.23,0.1,0.24,0.13,91.0,2.2,0.14,0.1,0.23,0.05,0.73,1.74,0.14,0.14,0.14,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.03,0.11,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.03,0.0,0.0,0.16,0.16,0.16,42.0,0.0,11.0,4.0,27.0,2.0,10.0,1.0,29.0,3.0,7.0,4721.0,0.0,0.0,0.0,0.0,6.17,0.39,0.37,0.39,0.37,8.0,1.0,1.0,10.0,0.0,0.0,0.0,7.0,2.0,0.0,0.17,0.22,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.07,0.0,0.0,0.45,0.45,0.43,19.11,0.9,0.89,0.9,0.89,24.0,4.0,6.0,34.0,1.0,2.0,0.0,26.0,1.0,1.0,0.5,0.08,0.32,0.0,1.0,0.0,34.0,28.0,28.0,0.48,0.14,0.14,1.25,1.25,1.24,0.76,7.87,15.0,131.0,0.0,0.01,0.0,1.0,0.0,1.0
8479992,2020,Michael Rasmussen,DET,C,5on4,40,5211.0,84.0,4.68,0.89,0.76,0.87,0.79,0.83,0.76,195.0,12.13,1.49,1.51,2.31,0.41,6.09,3.18,1.42,1.49,1.42,2.0,0.0,14.0,1.0,1.0,16.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,3.0,14.0,15.0,4.0,8.0,8.0,4.0,0.0,1.0,6.0,7.0,2.0,0.1,0.95,0.45,0.0,0.0,0.0,16.0,15.0,15.0,0.0,0.4,0.25,0.31,1.59,1.59,1.53,84.0,42.0,1.0,8.0,33.0,17.0,8.0,11.0,48.0,8.0,5.0,5795.0,8.0,0.0,0.0,2.0,60.32,8.59,8.18,8.59,8.18,65.0,16.0,37.0,118.0,8.0,7.0,2.0,50.0,19.0,12.0,1.01,2.34,5.25,0.0,2.0,6.0,118.0,81.0,81.0,1.36,1.63,1.48,8.47,8.47,8.08,12.63,1.07,1.07,1.07,1.07,16.0,1.0,1.0,18.0,1.0,0.0,0.0,11.0,6.0,0.0,0.39,0.69,0.0,1.0,0.0,0.0,18.0,17.0,17.0,0.13,0.0,0.0,1.2,1.2,1.2,7.44,2.34,129.0,34.0,0.0,0.03,0.0,1.0,0.0,1.0
8477482,2020,Zach Sanford,STL,L,other,52,971.0,13.0,12.35,0.39,0.57,0.36,0.59,0.35,0.59,127.0,3.73,1.29,0.21,0.53,0.13,2.08,1.75,1.29,1.29,1.29,0.0,0.0,3.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.16,0.0,1.13,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.06,0.0,0.0,1.35,1.35,1.35,13.0,4.0,1.0,0.0,8.0,1.0,2.0,4.0,6.0,0.0,1.0,2828.0,0.0,0.0,0.0,2.0,8.14,2.55,2.54,2.55,2.54,6.0,6.0,3.0,15.0,1.0,0.0,0.0,8.0,1.0,3.0,0.35,0.18,2.02,0.0,0.0,1.0,15.0,12.0,12.0,0.14,0.0,0.0,2.68,2.68,2.68,14.42,4.01,3.95,4.01,3.95,19.0,3.0,5.0,27.0,7.0,0.0,0.0,14.0,3.0,5.0,0.48,0.37,3.16,4.0,0.0,3.0,27.0,22.0,22.0,0.28,0.0,0.0,4.23,4.23,4.15,7.22,5.42,81.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8477482,2020,Zach Sanford,STL,L,all,52,46458.0,1018.0,14.16,0.45,0.47,0.45,0.5,0.45,0.49,345.0,74.02,10.32,5.41,15.77,2.4,39.03,29.07,10.07,10.33,10.08,3.0,3.0,67.0,35.0,23.0,125.0,16.0,10.0,7.0,2.0,17.0,1.0,28.0,39.0,57.0,92.0,11.0,25.0,28.0,69.0,12.0,11.0,64.0,26.0,12.0,2.16,3.28,4.87,2.0,4.0,4.0,125.09,102.0,101.94,7.0,1.19,0.79,1.99,9.51,9.53,9.39,1018.0,120.0,124.0,134.0,640.0,133.0,137.0,128.0,620.0,28.0,40.0,144072.0,25.0,25.0,11.0,44.0,322.03,27.44,26.97,27.58,27.11,329.0,124.0,151.0,604.0,29.0,23.0,4.0,365.0,66.0,22.0,10.58,7.91,8.95,8.0,13.0,8.0,605.98,453.0,455.22,4.51,4.86,4.86,27.08,27.23,26.9,396.22,33.79,32.92,33.94,33.07,394.0,162.0,176.0,732.0,41.0,31.0,6.0,437.0,89.0,30.0,12.09,10.38,11.32,15.0,13.0,13.0,735.47,556.0,559.31,5.95,5.74,5.74,33.94,34.05,33.5,98.5,110.54,2115.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0
8477482,2020,Zach Sanford,STL,L,5on5,52,37831.0,812.0,14.16,0.47,0.46,0.47,0.49,0.47,0.48,368.0,58.81,6.54,4.38,13.2,1.92,31.82,23.14,6.33,6.55,6.34,2.0,3.0,51.0,30.0,23.0,104.0,11.0,6.0,6.0,1.0,15.0,0.0,24.0,30.0,45.0,75.0,10.0,23.0,24.0,69.0,10.0,9.0,51.0,24.0,6.0,1.85,3.03,1.66,2.0,4.0,0.0,104.09,81.0,80.94,7.0,0.91,0.78,1.62,5.83,5.85,5.73,812.0,99.0,83.0,124.0,506.0,116.0,108.0,97.0,491.0,24.0,34.0,118823.0,23.0,21.0,9.0,36.0,262.77,18.97,18.59,19.11,18.73,272.0,97.0,135.0,504.0,18.0,19.0,2.0,299.0,58.0,12.0,8.74,6.79,3.43,6.0,10.0,2.0,505.98,369.0,371.22,3.46,3.49,3.49,18.94,19.09,18.83,301.06,21.34,20.95,21.49,21.09,296.0,127.0,141.0,564.0,26.0,21.0,3.0,346.0,62.0,15.0,9.82,7.38,4.15,9.0,12.0,5.0,567.47,423.0,426.31,3.85,3.47,3.47,21.72,21.84,21.58,63.67,75.26,1598.0,1688.0,1.1,0.89,25.0,20.0,19.0,16.0
8477482,2020,Zach Sanford,STL,L,4on5,52,4743.0,130.0,13.82,0.1,0.07,0.09,0.1,0.12,0.12,154.0,3.11,0.28,0.17,0.41,0.08,0.97,2.09,0.28,0.28,0.28,1.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.03,0.25,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.04,0.0,0.0,0.32,0.32,0.32,130.0,2.0,37.0,8.0,83.0,7.0,21.0,13.0,89.0,0.0,3.0,8725.0,0.0,0.0,0.0,0.0,10.11,0.92,0.92,0.92,0.92,10.0,4.0,0.0,14.0,1.0,0.0,0.0,9.0,5.0,0.0,0.19,0.72,0.0,0.0,1.0,0.0,14.0,14.0,14.0,0.13,0.0,0.0,1.04,1.04,1.04,76.82,8.0,7.6,8.0,7.6,74.0,32.0,28.0,134.0,8.0,10.0,3.0,75.0,21.0,10.0,1.73,2.25,4.02,2.0,1.0,5.0,134.0,106.0,106.0,1.76,2.28,2.28,7.49,7.49,7.28,1.27,16.56,27.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0
8477482,2020,Zach Sanford,STL,L,5on4,52,2913.0,63.0,13.46,0.92,0.9,0.92,0.9,0.92,0.89,238.0,8.38,2.2,0.66,1.63,0.27,4.15,2.1,2.17,2.2,2.17,0.0,0.0,10.0,1.0,0.0,11.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,7.0,8.0,1.0,2.0,4.0,0.0,1.0,1.0,7.0,0.0,4.0,0.12,0.0,2.08,0.0,0.0,3.0,11.0,11.0,11.0,0.0,0.18,0.01,0.36,2.01,2.01,1.99,63.0,15.0,3.0,2.0,43.0,9.0,6.0,14.0,34.0,4.0,1.0,7091.0,2.0,2.0,1.0,1.0,41.01,5.01,4.92,5.01,4.92,41.0,17.0,13.0,71.0,9.0,4.0,2.0,49.0,2.0,7.0,1.29,0.21,3.5,2.0,2.0,5.0,71.0,58.0,58.0,0.78,1.37,1.37,4.42,4.42,4.35,3.92,0.43,0.43,0.43,0.43,5.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.05,0.38,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.06,0.0,0.0,0.49,0.49,0.49,11.57,1.26,225.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8480830,2020,Andrei Svechnikov,CAR,R,other,55,2659.0,54.0,38.03,0.55,0.64,0.63,0.36,0.61,0.41,184.0,13.05,3.55,0.91,2.14,0.4,6.54,4.46,3.43,3.55,3.43,0.0,0.0,15.0,3.0,4.0,22.0,4.0,4.0,2.0,0.0,3.0,1.0,2.0,6.0,11.0,14.0,0.0,0.0,2.0,2.0,0.0,4.0,9.0,4.0,5.0,0.42,0.64,2.49,1.0,0.0,3.0,22.0,18.0,18.0,1.0,0.27,0.77,0.77,3.05,3.05,3.04,54.0,16.0,3.0,7.0,28.0,7.0,7.0,15.0,25.0,2.0,1.0,4888.0,0.0,0.0,0.0,1.0,42.82,10.2,9.75,10.2,9.75,42.0,18.0,18.0,78.0,8.0,5.0,0.0,27.0,21.0,12.0,1.15,2.66,6.39,1.0,1.0,6.0,78.0,60.0,60.0,0.9,1.37,1.37,9.73,9.73,9.55,27.17,8.32,8.15,8.32,8.15,27.0,12.0,6.0,45.0,12.0,2.0,1.0,17.0,10.0,12.0,0.8,1.35,6.16,2.0,1.0,9.0,45.0,39.0,39.0,0.49,0.37,0.37,8.43,8.43,8.33,13.39,7.42,62.0,110.0,0.0,0.05,0.0,1.0,0.0,1.0
8480830,2020,Andrei Svechnikov,CAR,R,all,55,57879.0,1177.0,47.7,0.62,0.53,0.62,0.5,0.6,0.51,242.0,151.66,18.75,10.68,33.05,4.77,79.23,55.51,18.2,18.84,18.29,13.0,14.0,147.0,55.0,86.0,288.0,42.0,15.0,12.0,2.0,34.0,8.0,66.0,67.0,132.0,187.0,22.0,44.0,2.0,114.0,23.0,45.0,124.0,54.0,24.0,3.7,7.02,8.04,3.0,5.0,7.0,291.44,202.0,204.17,9.0,2.43,3.25,3.83,17.35,17.46,17.18,1177.0,253.0,111.0,204.0,609.0,165.0,198.0,225.0,589.0,2.0,4.0,143588.0,44.0,36.0,18.0,18.0,627.69,68.15,65.25,68.61,65.72,620.0,247.0,319.0,1186.0,72.0,49.0,9.0,592.0,205.0,70.0,15.93,25.11,27.12,16.0,31.0,25.0,1201.14,867.0,877.58,10.24,12.49,12.49,65.91,66.36,64.75,415.68,41.91,40.36,41.81,40.25,419.0,148.0,163.0,730.0,42.0,36.0,11.0,415.0,108.0,44.0,12.76,13.38,15.76,9.0,16.0,17.0,722.51,567.0,563.61,5.45,7.66,7.66,39.7,39.55,38.98,110.43,97.52,2085.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0
8480830,2020,Andrei Svechnikov,CAR,R,5on5,55,45893.0,1006.0,47.7,0.56,0.54,0.55,0.54,0.54,0.53,248.0,104.15,12.35,7.46,23.35,3.3,50.58,38.95,12.05,12.45,12.15,8.0,6.0,99.0,37.0,47.0,183.0,21.0,7.0,9.0,2.0,23.0,6.0,45.0,46.0,92.0,129.0,19.0,38.0,0.0,108.0,21.0,29.0,76.0,43.0,17.0,2.5,5.51,4.34,1.0,4.0,2.0,186.44,136.0,138.18,8.0,1.58,2.24,2.9,11.04,11.15,11.02,1006.0,145.0,107.0,184.0,570.0,137.0,183.0,184.0,502.0,0.0,3.0,117165.0,38.0,34.0,17.0,17.0,422.43,36.78,35.4,37.23,35.87,419.0,160.0,201.0,780.0,36.0,33.0,6.0,416.0,126.0,37.0,11.08,15.62,10.08,11.0,19.0,6.0,795.14,579.0,589.58,5.72,7.46,7.46,35.04,35.49,34.96,361.5,29.45,28.21,29.36,28.09,365.0,128.0,153.0,646.0,25.0,32.0,9.0,380.0,88.0,25.0,11.32,10.81,7.33,7.0,13.0,5.0,638.51,493.0,489.61,4.65,6.3,6.3,27.8,27.65,27.19,80.58,69.16,1821.0,1572.0,0.75,0.76,22.0,19.0,19.0,16.0
8480830,2020,Andrei Svechnikov,CAR,R,4on5,55,45.0,4.0,1.3,1.0,0.38,1.0,0.2,1.0,0.26,54.0,0.79,0.03,0.02,0.15,0.02,0.2,0.57,0.03,0.03,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1909.0,0.0,0.0,0.0,0.0,0.79,0.03,0.03,0.03,0.03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,2.2,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8480830,2020,Andrei Svechnikov,CAR,R,5on4,55,9282.0,113.0,47.7,0.85,0.82,0.9,0.8,0.88,0.77,128.0,32.22,2.75,2.22,7.02,1.0,21.27,10.74,2.62,2.75,2.62,5.0,8.0,31.0,14.0,34.0,79.0,17.0,4.0,1.0,0.0,8.0,1.0,18.0,13.0,27.0,41.0,2.0,4.0,0.0,4.0,1.0,11.0,36.0,7.0,2.0,0.68,0.87,1.2,1.0,1.0,2.0,79.0,45.0,45.0,0.0,0.56,0.24,0.17,3.14,3.14,3.01,113.0,92.0,1.0,13.0,7.0,21.0,8.0,25.0,59.0,0.0,0.0,4811.0,4.0,0.0,0.0,0.0,156.98,20.75,19.66,20.75,19.66,153.0,68.0,98.0,319.0,28.0,11.0,3.0,144.0,56.0,21.0,3.54,6.56,10.65,4.0,11.0,13.0,319.0,221.0,221.0,3.54,3.66,3.66,20.63,20.63,19.73,23.34,3.64,3.51,3.64,3.51,23.0,7.0,4.0,34.0,3.0,2.0,1.0,16.0,8.0,6.0,0.57,1.01,2.05,0.0,0.0,3.0,34.0,30.0,30.0,0.26,0.98,0.98,2.92,2.92,2.91,8.29,1.77,106.0,27.0,0.53,0.01,3.0,1.0,3.0,1.0
8474053,2020,Logan Couture,S.J,C,other,53,3572.0,58.0,28.07,0.51,0.48,0.53,0.43,0.52,0.46,130.0,11.46,2.82,0.74,1.76,0.38,6.68,4.62,2.67,2.82,2.67,2.0,2.0,9.0,8.0,1.0,18.0,5.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,8.0,16.0,0.0,0.0,25.0,2.0,0.0,0.0,8.0,4.0,5.0,0.16,0.43,2.22,0.0,1.0,0.0,18.0,17.0,17.0,0.0,0.26,0.58,0.01,3.06,3.06,2.89,58.0,10.0,12.0,11.0,25.0,3.0,5.0,10.0,40.0,25.0,27.0,2453.0,0.0,0.0,0.0,4.0,48.86,10.93,10.39,10.93,10.39,50.0,22.0,24.0,96.0,7.0,2.0,1.0,41.0,17.0,14.0,1.39,1.92,7.62,1.0,1.0,5.0,96.0,72.0,72.0,1.0,0.59,0.59,11.33,11.33,11.01,45.25,10.67,10.25,10.67,10.25,47.0,19.0,18.0,84.0,12.0,4.0,0.0,36.0,15.0,15.0,1.54,1.72,7.41,2.0,1.0,9.0,84.0,66.0,66.0,0.99,0.91,0.91,10.68,10.68,10.32,6.58,7.1,58.0,77.0,0.0,0.03,0.0,1.0,0.0,1.0
8474053,2020,Logan Couture,S.J,C,all,53,61277.0,1327.0,28.91,0.51,0.5,0.51,0.47,0.5,0.48,134.0,110.33,13.37,8.29,23.87,3.7,60.87,43.91,12.71,13.46,12.78,6.0,8.0,114.0,40.0,42.0,196.0,31.0,17.0,10.0,7.0,16.0,3.0,45.0,63.0,97.0,137.0,11.0,25.0,446.0,58.0,27.0,16.0,99.0,38.0,17.0,2.59,4.64,6.15,5.0,4.0,8.0,193.97,154.0,153.67,4.0,1.93,3.09,3.74,11.56,11.58,11.27,1327.0,173.0,225.0,230.0,699.0,145.0,164.0,206.0,812.0,446.0,455.0,132330.0,25.0,21.0,9.0,39.0,534.91,54.5,52.41,54.47,52.39,544.0,213.0,253.0,1010.0,53.0,56.0,12.0,568.0,131.0,58.0,15.83,15.84,22.83,21.0,12.0,20.0,1002.61,757.0,754.74,8.89,11.5,11.56,51.84,51.76,50.77,539.43,51.51,50.04,51.86,50.38,555.0,203.0,213.0,971.0,62.0,35.0,9.0,567.0,137.0,54.0,15.83,16.1,19.58,17.0,20.0,25.0,981.87,758.0,764.59,8.51,7.2,6.98,52.98,53.21,52.08,93.65,95.02,1875.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0
8474053,2020,Logan Couture,S.J,C,5on5,53,44012.0,992.0,28.91,0.49,0.51,0.49,0.48,0.47,0.49,233.0,66.26,7.87,5.01,15.41,2.29,36.3,26.12,7.51,7.95,7.58,2.0,4.0,70.0,23.0,31.0,124.0,19.0,13.0,6.0,4.0,10.0,1.0,22.0,41.0,57.0,80.0,10.0,23.0,346.0,51.0,19.0,13.0,56.0,28.0,9.0,1.75,3.46,2.66,5.0,3.0,5.0,121.97,93.0,92.67,3.0,1.05,0.9,2.29,6.63,6.64,6.55,992.0,94.0,143.0,197.0,558.0,116.0,128.0,151.0,597.0,346.0,330.0,111877.0,23.0,19.0,8.0,27.0,346.51,28.96,27.92,28.94,27.9,348.0,142.0,172.0,662.0,35.0,39.0,6.0,377.0,86.0,27.0,10.9,10.45,7.6,19.0,9.0,7.0,654.61,490.0,487.74,4.91,6.93,6.98,26.88,26.81,26.47,385.43,30.52,29.89,30.87,30.23,390.0,152.0,159.0,701.0,39.0,21.0,7.0,420.0,94.0,28.0,11.51,11.21,7.79,13.0,16.0,10.0,711.87,542.0,548.58,5.28,5.04,4.83,30.98,31.21,30.8,72.86,71.19,1599.0,1759.0,1.08,0.88,22.0,21.0,17.0,17.0
8474053,2020,Logan Couture,S.J,C,4on5,53,5866.0,165.0,28.63,0.22,0.15,0.2,0.16,0.21,0.17,177.0,7.43,0.72,0.36,1.25,0.22,2.3,5.16,0.63,0.72,0.63,0.0,0.0,9.0,1.0,3.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,6.0,8.0,9.0,0.0,0.0,33.0,2.0,7.0,0.0,7.0,2.0,1.0,0.18,0.26,0.28,0.0,0.0,1.0,13.0,10.0,10.0,0.0,0.08,0.0,0.31,0.49,0.49,0.49,165.0,2.0,68.0,10.0,85.0,4.0,21.0,30.0,110.0,33.0,34.0,11069.0,0.0,0.0,0.0,1.0,22.28,2.18,2.04,2.18,2.04,26.0,4.0,7.0,37.0,2.0,2.0,1.0,19.0,9.0,2.0,0.42,1.18,0.58,0.0,1.0,1.0,37.0,30.0,30.0,0.27,0.31,0.31,2.14,2.14,2.08,81.89,7.6,7.21,7.6,7.21,86.0,27.0,32.0,145.0,8.0,9.0,1.0,85.0,21.0,7.0,2.08,2.29,3.22,1.0,3.0,4.0,145.0,113.0,113.0,1.87,1.04,1.04,8.42,8.42,8.1,2.68,15.4,54.0,292.0,0.04,0.0,1.0,0.0,1.0,0.0
8474053,2020,Logan Couture,S.J,C,5on4,53,7827.0,112.0,25.9,0.83,0.89,0.85,0.85,0.83,0.86,174.0,25.18,1.97,2.18,5.44,0.81,15.57,8.01,1.9,1.97,1.9,2.0,2.0,26.0,8.0,7.0,41.0,6.0,2.0,3.0,2.0,5.0,1.0,10.0,13.0,24.0,32.0,1.0,2.0,38.0,3.0,1.0,2.0,28.0,4.0,2.0,0.5,0.48,0.99,0.0,0.0,2.0,41.0,34.0,34.0,0.0,0.54,1.61,1.14,1.38,1.38,1.34,112.0,67.0,2.0,12.0,31.0,22.0,10.0,15.0,65.0,38.0,57.0,6763.0,2.0,2.0,1.0,7.0,116.6,12.43,12.04,12.43,12.04,119.0,45.0,50.0,214.0,8.0,13.0,4.0,130.0,19.0,15.0,3.1,2.29,7.04,0.0,1.0,7.0,214.0,164.0,164.0,2.71,3.67,3.67,11.46,11.46,11.19,24.64,2.53,2.49,2.53,2.49,30.0,4.0,3.0,37.0,2.0,1.0,1.0,24.0,6.0,4.0,0.61,0.77,1.15,0.0,0.0,2.0,37.0,34.0,34.0,0.33,0.21,0.21,2.65,2.65,2.63,10.81,1.33,155.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2020,Ilya Mikheyev,TOR,R,other,54,1167.0,17.0,10.37,0.77,0.52,0.59,0.41,0.61,0.41,124.0,3.11,1.21,0.18,0.33,0.14,2.08,1.07,1.21,1.21,1.21,1.0,1.0,1.0,4.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.05,0.21,0.95,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.06,0.85,0.0,1.27,1.27,1.27,17.0,1.0,2.0,2.0,12.0,2.0,5.0,3.0,7.0,0.0,0.0,3039.0,0.0,0.0,0.0,2.0,12.59,5.7,5.21,5.7,5.21,8.0,11.0,7.0,26.0,2.0,1.0,1.0,7.0,4.0,8.0,0.31,0.52,4.88,0.0,0.0,2.0,26.0,19.0,19.0,0.23,0.85,0.85,5.08,5.08,5.07,8.86,1.66,1.43,1.66,1.43,9.0,3.0,6.0,18.0,1.0,1.0,1.0,6.0,4.0,2.0,0.2,0.47,0.99,0.0,0.0,1.0,18.0,12.0,12.0,0.17,0.71,0.71,1.12,1.12,1.08,8.15,7.58,51.0,74.0,0.0,0.03,0.0,1.0,0.0,1.0
